acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,total_acc,total_gyro,roll_avg_acc_X,roll_avg_acc_Y,roll_avg_acc_Z,roll_avg_gyro_X,roll_avg_gyro_Y,roll_avg_gyro_Z,tlt_X,tlt_Y,Still_Time,fall
-9.733917084021158,-1.7360091540473668,1.8980012315485955,-0.6514983951952215,-0.41819569427426645,0.14724690515495825,9.931879724596191,0.7240538626216805,-6.1591152478188445,-5.3542807882217796,4.070805262648614,-0.002489056341297648,0.07677359553593,0.23435570712732987,-42.68147234820764,-79.3367462684884,5110.036891353343,1.0
-1.5624266574240901,0.7800045480184394,-10.500621902463093,-0.09827525095395334,-0.045475502904233134,-0.14122811473552557,10.57957283849034,0.14038717054465094,1.46256498427321,0.7159371458789955,-10.078522133347645,-0.10799057402465738,0.0626954394439372,-0.05692363521604885,175.16097945605915,-171.41674874472008,7314.08703384173,1.0
-0.13404455732822743,0.3170512645150322,6.728317341238396,1.0122407701735525,-1.18578329492205,0.3636223090090752,6.608079608236796,1.617218113736481,-0.627821441914349,-5.451059331183894,7.367921163988669,-0.4669313693044692,-0.0012670300918258687,0.05475193403679156,3.1761012436450087,-1.5481876590185604,7314.011192708254,1.0
-0.2677632858598484,0.32099761240574154,6.662146915797397,1.0731530184638014,-1.2138800405876666,0.3624864636483984,6.7613825873059366,1.6198462283807473,-0.7521032718334548,-5.527506101127953,7.418701917500925,-0.5436159854007885,-0.1333729413484015,0.029634337108050447,3.02889814171772,-1.5607555024203001,7313.993197978847,1.0
-9.595544308789666,-2.894211206531598,-4.667520479861495,1.567483557540767,0.005598474812177999,-3.059553834058814,11.044510032860654,3.357328402507769,-9.083171881475597,-4.149043747959078,-5.086113810404998,-0.27807403370839523,0.22371333665517218,0.6036801571283857,-147.95595560195935,-115.83512316808921,5109.948389205648,1.0
-0.20889434463267795,0.30635386317525026,6.694537224944108,1.052339566833862,-1.1344640606147918,0.39709649160517585,6.6689760325421785,1.6295511514040424,-0.768288879369976,-5.509765355451892,7.436985466911173,-0.517589310543785,-0.04551329375163127,0.020567529674942627,2.9382439349624736,-1.4353041581884285,7314.005411361936,1.0
-13.643421727754452,-1.598100384112927,-4.57158438243185,0.41398143150801336,0.8063072405542034,0.013541486201245522,14.432432542563879,0.9370972458109871,-9.329383890021312,-3.5314329385960694,-4.154231953384392,-0.0743476749266609,0.19039126414545066,-0.4954445864046047,-159.76386741168398,-108.4710179593479,5110.010914013872,1.0
-1.9770400037273872,-4.409550070998223,8.352926288721447,0.6074060672794092,0.792522042407662,-1.2577866109800528,9.578198345727884,1.6690384358625472,-1.9506128330927017,-3.1731315921877763,8.538084401070293,-0.23187534024843912,-1.001233727951718,0.05006652907001681,-28.018889161515595,-13.632677577357997,5109.895460641579,1.0
2.081488884431425,1.7273584148247996,-10.217155837738748,-0.05249881890580418,0.03207611026560432,-0.013624988350026915,10.414954538343821,0.12298862244932322,1.756725338137031,1.4782152284049725,-5.891041985366798,-0.645700278980748,-0.36314731209524187,-0.39679932100021253,170.0646158994065,168.81331395182215,7314.016502357153,1.0
1.826068704536215,1.632194913220432,-10.113339123273208,-0.1314078956567112,0.005418984397682711,0.01849292703615328,10.371828141281426,0.11368551957010085,1.6236707103055403,1.3677611448217342,-4.904273311619447,-0.7024082526432185,-0.3130644112028741,-0.4162431231379592,170.7590884861155,169.05608822117094,5109.999282582134,1.0
-1.9127093008766654,-4.625855204108043,8.125303107192444,0.022493517787476755,-0.3361135828681594,-0.3383708965342613,9.531034508293486,0.5169304464173162,-1.294392702092661,-6.365827123923665,7.466501760486604,-0.020950014933664593,0.09056823396698713,-0.07315916819532514,-29.32611577319329,-13.358699867496027,7313.94576238493,1.0
-1.9560369362624048,-4.262381697552603,8.30889333011397,0.5447443316124457,0.8404694473311305,-1.2477199219752637,9.530718724209743,1.6238173887040286,-2.0194434693286856,-3.1077468282731453,8.609857534012132,-0.3632019292341851,-0.9429553622864713,0.07160676038759382,-28.013386254097618,-13.523393800494445,5110.001321553982,1.0
-1.993311902248548,-4.374218085522254,8.265464061154935,0.5018288271149463,0.8732298595841486,-1.3630871392866013,9.454446257539253,1.596609995389748,-1.9390044900419494,-3.067142830365164,8.529212617792961,-0.2569529298105102,-0.9928466918925992,0.09484094034827846,-28.060589761429732,-13.583419627407572,5109.958307010833,1.0
1.9398735487900656,1.8037363719787387,-10.13671186073625,-0.16372532804915102,0.0211449891593429,0.04743201910685507,10.434854714163054,0.13223025293191443,1.7740647924427142,1.47436800790428,-5.895154890994574,-0.6219797178843042,-0.27140682530093785,-0.38239623191278793,169.9247204993004,168.93319487093868,7313.984232765525,1.0
-2.0023347799527373,-4.4489440801552895,8.245254042133425,0.5678253486306277,0.8439578330905138,-1.3719286323835933,9.58986890884126,1.623699901769647,-1.8513793725840597,-3.124543835408,8.525305885767722,-0.3386936898009335,-1.0646291377374308,0.045844385958636505,-28.033960216836576,-13.574972876717812,5110.006718677766,1.0
-4.915559852747182,1.7168387148326554,7.982872343072158,-0.06338242339664676,0.13433264601705686,-0.023175481380759498,9.60417119618947,0.11925171906818977,-4.8371496679594905,1.7746372440137652,7.8687142710998295,-0.031749373525475494,0.02518709159858375,0.059417020322674034,12.474561120420967,-31.700559145934797,7314.004399937654,1.0
-1.8534517975484228,-4.631250632721548,8.151232295511344,0.07547694512075638,-0.31912289972880997,-0.34269988090500375,9.553905717257148,0.5217543203070294,-1.3331718649023545,-6.428550745176261,7.406520980410822,-0.05776839980242229,0.11932198469919489,-0.09861806962553905,-29.27878431067199,-13.345014426610488,7313.9401344331945,1.0
-5.95482202934755,-6.966927797067141,4.825836901371759,0.476188777137219,0.3291090266306511,-0.17799918004662074,10.278215726012233,0.5313674993232663,-6.889874763201269,-4.632465060328084,3.5965614147357026,-0.07928405931215565,0.017446059392066837,0.12036335272294281,-54.8489374301047,-50.47471224938217,7313.9883495735885,1.0
-5.092522799153783,1.7019716576140833,7.9590897109048555,-0.12394283311933232,-0.009634008239153764,0.0009247614977489849,9.538774060372132,0.13449065251403727,-5.007502759299354,1.758204033655965,7.813582111657699,-0.1404792087486271,0.051543907396132495,-0.026129043728844857,12.964956092579255,-32.24200441382868,5109.999093150068,1.0
1.9766093448777282,1.726446899238812,-10.157562462830315,-0.15245766201567637,0.025586645150777357,0.05038947156305305,10.500895176243677,0.16682345219134492,1.6619429305916151,1.4941238942179376,-5.898356751550354,-0.5634072439295672,-0.29625146387646717,-0.29172105686625194,170.03289976012968,168.92641904598983,7313.970582988308,1.0
-11.192696436923768,0.17196013863875043,-6.583206437990175,0.20976260867320617,0.11230762218038129,-1.5209919644048115,12.974559380772032,1.5225732913802577,-9.188720243817547,-3.9373169271317168,-4.932883224779761,0.17604418499571517,0.10588012500537436,-0.09144490807644912,178.95186180148983,-120.29103885461177,7314.004219440602,1.0
1.472793294999271,0.7956670345877844,-10.223572389819605,-0.1755545499329133,0.050517449470726145,-0.1212831063098124,10.326851933269365,0.058475778062303474,1.483359704543677,0.6150232586799896,-10.053651484673743,-0.08501468228558492,0.0011123940828606583,0.03532848697453476,175.55974558241584,171.10968732060513,5109.963207808648,1.0
-11.215042768472298,0.08954503281149681,-6.61292830486184,0.26429366447630875,0.04150073286867219,-1.4732623920466899,12.911494167350812,1.5298405652303075,-9.243555767344018,-3.952406966295821,-4.978971091626873,-0.013395509629690744,0.10271737297849864,-0.1902350228930889,178.90686386201568,-120.23740103746724,7314.109116036471,1.0
-1.7871269424757719,-4.451972154790089,8.13078140362229,0.06397951925676029,-0.4225176115968885,-0.2721150706142255,9.584587616340292,0.43145814584396947,-1.349670031102677,-6.390299023873621,7.573897095304537,0.06840985638802805,0.11381417587469289,-0.07318193869239642,-29.229952783375747,-13.425446950202835,7314.121190880129,1.0
-5.018067763351039,1.8195717004532528,7.879306831327931,-0.12419584342598938,0.051771985125623796,0.03813734537214463,9.449079561649917,0.16737305216317555,-4.909766377681152,1.740160920907759,7.96048136614096,-0.12097439695283599,-0.005042601259519569,-0.015529568746446986,12.783852750134345,-32.29367650236141,5110.04499314686,1.0
-13.624123509525676,-1.6457967357836738,-4.57107720680554,0.482364342300107,0.6838250080964202,0.022813990264303717,14.408840658094848,0.9695516460041275,-9.330970981505711,-3.4743262799438313,-4.20707417151004,-0.03560033377083327,0.22719432648208562,-0.5594992499900663,-159.91301751363957,-108.45886961486606,5110.096960586854,1.0
-0.10028955713623572,0.42583466305985745,6.6870595699744255,1.0182582968580662,-1.1926221586132078,0.3764253380401691,6.670589447513944,1.5880399311959044,-0.6334291251782942,-5.52633627649526,7.450320667873872,-0.5204009529195417,-0.06290517052486297,0.052337419252041856,3.0916191612562374,-1.4913064641334401,7314.076952621167,1.0
-4.972408711101187,1.746423099928571,8.01518078185279,-0.14342284417857892,0.023678521738304384,-0.04118090090726875,9.586335131276831,0.18713495754585174,-4.965933289327096,1.7775668625535255,7.875756936665783,0.007295689404464387,-0.02649854065110642,0.024172307350095595,12.569315853085016,-31.772662783951386,7313.997218131663,1.0
1.9511113793017414,1.6673886084308829,-10.10873611851253,-0.16142699737815397,0.09359500426193847,0.012700731194678903,10.298636236215998,0.01581717493685493,1.6770716949544093,1.3545679253374556,-4.8858907136432315,-0.7620385461747701,-0.3254500025606957,-0.487541304591545,170.72203652499434,169.05700444508477,5110.012193427149,1.0
-13.578288367667525,-1.694541672012995,-4.522477124512349,0.41394215152391417,0.7465627126199841,0.06659171392313964,14.362093744209437,0.832592415196074,-9.283423482665306,-3.530733996960168,-4.196943958205473,-0.05732760697046054,0.24981307698879004,-0.5520721122680294,-159.80703419328347,-108.45548764282626,5109.970033387466,1.0
1.5761665224771468,0.7355797452468521,-10.133417470772084,-0.051041518354835155,-0.02654634000707183,-0.008273100371318842,10.385763542519584,0.13499655497101445,1.648269567941791,0.6416192724075587,-9.995693456668523,-0.0922585924562541,-0.042489041527469434,-0.05179645736729951,175.52680459395566,171.20004898066796,5109.965672055864,1.0
-9.620488193071347,-2.87019502801555,-4.6334461980754655,1.5342851054127078,0.026086981205576308,-2.9733835271592888,11.01633136914721,3.3974713653468465,-9.034413492309342,-4.127379036140773,-5.064661366811775,-0.3434484457745377,0.16381396020028446,0.5065391198889048,-148.08462422024024,-115.79940639836569,5110.01988446681,1.0
-9.647388511107208,-1.6680682898494215,1.8888872289031753,-0.5949271634122448,-0.3122511979580187,0.12686713352006806,9.996255429616975,0.7274779245165486,-6.0885127660929275,-5.3817968030317935,4.012594716699457,-0.04198229985680373,0.0780609851490662,0.26304471377226973,-42.66276257496154,-79.22413585446793,5110.025834713623,1.0
-4.909375863677522,1.7946479884835185,7.975097344366259,-0.16962582862688658,-0.07098532739397494,0.008426751199899418,9.571445127503653,0.10814016372379925,-4.919778018480586,1.8515708060998017,7.873879274479782,-0.053116614933431804,-0.021478210342961712,-0.011979709367139331,12.457066808686335,-31.690864450151143,7313.999300477039,1.0
-9.66929628301052,-1.586231380945408,1.764843070131358,-0.6887188470284085,-0.30373561155437306,0.02332295469741044,10.08097702592636,0.8092919276004555,-6.088488698334553,-5.339304118215533,3.994944473778047,0.01465791431970224,-0.0036743008349854078,0.29735492022451976,-42.75604323689427,-79.29779475596933,5109.931806326951,1.0
-9.636282657796261,-1.648978814608908,1.747654782087106,-0.6967557725118068,-0.3792447241172594,0.14250802917048422,9.978256048980077,0.793130444764453,-6.027464778321178,-5.341899691247607,4.015491274970194,-0.021071945158215935,-0.02216953462516339,0.2711774856360613,-42.68175754520908,-79.32852925078137,5109.951425786389,1.0
-5.90319295203037,-6.916623871429171,4.779477661901557,0.3632392586367191,0.36802575290061834,-0.10799276472601044,10.306161632882938,0.5776130134311761,-6.84450481712743,-4.691125117167667,3.560450323278122,-0.18357866438599107,-0.005534519352940713,0.145213897256239,-54.82819783493958,-50.59262837235068,7314.005079687238,1.0
-1.9321928946990163,-6.8669532197193055,7.877064649430574,-0.797649380132308,0.36323940423385515,-0.30268594225419904,10.63939744302784,0.8137850882238606,-0.344610593553744,-5.2767805759111,7.33134134573248,-0.4180735857648908,-0.2936095220598912,0.13720019738858363,-41.257305371806446,-13.372951485083128,5110.002144753326,1.0
-0.4925944122771281,-2.7108525065232545,9.372682872528566,-0.5468733143798589,-2.4936443276397773,0.0280203000729368,9.784862897871664,2.6789156153890215,-1.9447123330430007,-3.445831344823849,8.526204861437222,-0.1179822092996527,-0.625459865353227,-0.17554313143662992,-15.97750367699316,-3.03592360625046,7314.060209171397,1.0
1.606325301986015,0.7270056982201591,-10.23012201809279,-0.09237159167034928,0.03819090294007009,-0.024801807203341575,10.405709840025745,0.0331524241414667,1.5763966730920578,0.7521462344627629,-10.121654982268394,-0.12281853392284078,-0.048409632801460295,-0.08033752873149447,175.5755885148555,171.2664367053324,5110.011295152727,1.0
-5.858180404791647,-6.982387940860129,4.907352079859036,0.5021711902312104,0.4557914780158189,-0.21844893367114884,10.369308993944802,0.662563384741387,-6.838168762382768,-4.693311498137135,3.5432922413508323,-0.02607484006899634,-0.06866389416842766,0.18782900386137236,-54.781792953022894,-50.51009655531517,7314.032443367179,1.0
-9.5612084190336,-2.8129376071498826,-4.637193404341889,1.5677206041047473,0.009009369147490816,-3.0092499880886527,11.028418288316425,3.29217449699783,-9.014135202355144,-4.153510154354452,-5.036329552269994,-0.22675356512333744,0.12456173996964084,0.5903369081905491,-148.03236466946947,-115.72751166800512,5109.928194176221,1.0
-1.6376572163375605,0.8903722547145639,-10.465046567340398,-0.046212614748816244,0.026154150665937292,-0.09078378805711483,10.637389110041335,0.17215576182166398,1.5684828163447222,0.6573087235885544,-10.102265158248317,-0.15253314590867245,0.06443360181961777,-0.030952200513175557,175.1971780563333,-171.35277965133994,7313.996546518831,1.0
-11.243383250886602,0.19387169678890687,-6.590082082742913,0.2844220477196492,0.09244261850204737,-1.4379826653380392,12.992082865281393,1.521049541944492,-9.053591631675072,-4.006237836262007,-5.040931726637778,0.14331047708712327,0.10697804355721527,-0.0945566311296213,178.84082998447414,-120.32409562659436,7313.933498096201,1.0
-9.59188014593221,-1.6351001134968146,-4.410066175474633,1.123059793279572,0.4959425017933874,-1.1595100210285856,10.778233718058402,1.7348222413794108,-10.13869000328761,-3.1482025297482235,-4.26302038272702,-0.08582866511987869,0.3672862951099717,-0.32065381607535914,-160.01305022831667,-114.04308899078757,7314.069955216624,1.0
-11.245234101471862,0.068261187704026,-6.513608631962431,0.16616200622757005,0.007384601190736598,-1.5394518484434012,13.006342482965929,1.5324857815225952,-9.110362374396667,-3.9228983082985045,-5.011845783779617,0.17142610012596857,0.2328751430159653,-0.12314958756896127,178.9365767923421,-120.27022879574135,7314.029375556615,1.0
1.8610845199873132,1.6248269514011886,-9.991170257494701,-0.029966889060617077,0.006579648293506098,-0.038607128012971656,10.313153728609223,0.06477043179260517,1.624750845816303,1.4226995789611567,-4.914046420747287,-0.8586118151374532,-0.32328638545339855,-0.5154121335390672,170.72356484519943,169.11413710470148,5110.015039344034,1.0
